GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P40498	UTP25	part_of	GO:0032040	small-subunit processome	ECO:0000353	IPI	PMID:20528918	SGD:S000003762	559292	SGD		C
UniProtKB	P40498	UTP25	part_of	GO:0032040	small-subunit processome	ECO:0000314	IDA	PMID:20884785		559292	SGD		C
UniProtKB	P40498	UTP25	part_of	GO:0032040	small-subunit processome	ECO:0000353	IPI	PMID:27980088		559292	ComplexPortal		C
UniProtKB	P40505	SDS3	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16286007		559292	SGD		C
UniProtKB	P40505	SDS3	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16286008		559292	SGD		C
UniProtKB	P40505	SDS3	part_of	GO:0033698	Rpd3L complex	ECO:0000314	IDA	PMID:16314178		559292	SGD		C
UniProtKB	P40505	SDS3	part_of	GO:0033698	Rpd3L complex	ECO:0007005	HDA	PMID:19040720		559292	SGD		C
UniProtKB	P40505	SDS3	part_of	GO:0033698	Rpd3L complex	ECO:0005547	NAS	PMID:37244892		559292	ComplexPortal		C
UniProtKB	P40505	SDS3	part_of	GO:0070210	Rpd3L-Expanded complex	ECO:0007005	HDA	PMID:19040720		559292	SGD		C
UniProtKB	P40505	SDS3	part_of	GO:0070822	Sin3-type complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0030434|FB:FBgn0031036|MGI:MGI:1919204|PANTHER:PTN001095090|PomBase:SPAC25B8.02|PomBase:SPBC21C3.02c|SGD:S000000011|SGD:S000001346	559292	GO_Central		C
UniProtKB	P40506	CAB2	part_of	GO:1990143	CoA-synthesizing protein complex	ECO:0000314	IDA	PMID:23789928		559292	SGD		C
UniProtKB	P40506	CAB2	part_of	GO:1990143	CoA-synthesizing protein complex	ECO:0005547	NAS	PMID:23789928		559292	ComplexPortal		C
UniProtKB	P40507	AIR1	part_of	GO:0031499	TRAMP complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN005309952|PomBase:SPBP35G2.08c|SGD:S000001341|SGD:S000002334	559292	GO_Central		C
UniProtKB	P40507	AIR1	part_of	GO:0031499	TRAMP complex	ECO:0000314	IDA	PMID:15828860		559292	SGD		C
UniProtKB	P40507	AIR1	part_of	GO:0031499	TRAMP complex	ECO:0000353	IPI	PMID:15828860		559292	ComplexPortal		C
UniProtKB	P40507	AIR1	part_of	GO:0031499	TRAMP complex	ECO:0000314	IDA	PMID:15935759		559292	SGD		C
UniProtKB	P40507	AIR1	part_of	GO:0031499	TRAMP complex	ECO:0000353	IPI	PMID:16374505		559292	ComplexPortal		C
UniProtKB	P40509	SEC28	part_of	GO:0030126	COPI vesicle coat	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0027496|PANTHER:PTN000086687|SGD:S000001338|UniProtKB:Q28104	559292	GO_Central		C
UniProtKB	P40509	SEC28	part_of	GO:0030126	COPI vesicle coat	ECO:0000314	IDA	PMID:21435344		559292	SGD		C
UniProtKB	P40509	SEC28	part_of	GO:0030126	COPI vesicle coat	ECO:0005547	NAS	PMID:8001155		559292	ComplexPortal		C
UniProtKB	P40509	SEC28	part_of	GO:0030126	COPI vesicle coat	ECO:0000315	IMP	PMID:9463377		559292	SGD		C
UniProtKB	P40511	SPO22	part_of	GO:0106069	synapsis initiation complex	ECO:0005547	NAS	PMID:16847351		559292	ComplexPortal		C
UniProtKB	P40512	PCI8	part_of	GO:0008180	COP9 signalosome	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2384801|PANTHER:PTN000365417|SGD:S000001333|TAIR:locus:2098851|UniProtKB:Q13098|UniProtKB:Q5BD89|dictyBase:DDB_G0283587	559292	GO_Central		C
UniProtKB	P40512	PCI8	part_of	GO:0008180	COP9 signalosome	ECO:0005547	NAS	PMID:12186635		559292	ComplexPortal		C
UniProtKB	P40512	PCI8	part_of	GO:0008180	COP9 signalosome	ECO:0000314	IDA	PMID:12446563		559292	SGD		C
UniProtKB	P40518	ARC15	part_of	GO:0005885	Arp2/3 protein complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000291131|PomBase:SPAC17G8.04c|SGD:S000001324|UniProtKB:O15511|dictyBase:DDB_G0288319	559292	GO_Central		C
UniProtKB	P40518	ARC15	part_of	GO:0005885	Arp2/3 protein complex	ECO:0000314	IDA	PMID:10377407		559292	SGD		C
UniProtKB	P40518	ARC15	part_of	GO:0005885	Arp2/3 protein complex	ECO:0000353	IPI	PMID:15485833		559292	ComplexPortal		C
UniProtKB	P40518	ARC15	part_of	GO:0005885	Arp2/3 protein complex	ECO:0000314	IDA	PMID:9210376		559292	SGD		C
UniProtKB	P40525	RPL34B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000079601|PomBase:SPCC1322.15|SGD:S000001314|UniProtKB:Q8IBY4	559292	GO_Central		C
UniProtKB	P40525	RPL34B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:11983894		559292	SGD		C
UniProtKB	P40540	EMC5	part_of	GO:0072546	EMC complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001999649|SGD:S000001289	559292	GO_Central		C
UniProtKB	P40540	EMC5	part_of	GO:0072546	EMC complex	ECO:0000314	IDA	PMID:19325107		559292	SGD		C
UniProtKB	P40540	EMC5	part_of	GO:0072546	EMC complex	ECO:0000353	IPI	PMID:19325107		559292	ComplexPortal		C
UniProtKB	P40540	EMC5	part_of	GO:0072546	EMC complex	ECO:0000314	IDA	PMID:29809151		559292	UniProt		C
UniProtKB	P40541	IRR1	part_of	GO:0008278	cohesin complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0020616|MGI:MGI:1355311|PANTHER:PTN000127652|PomBase:SPAC17H9.20|PomBase:SPCC4E9.01c|SGD:S000001288|UniProtKB:Q8N3U4|UniProtKB:Q8WVM7|UniProtKB:Q9UJ98|WB:WBGene00004738	559292	GO_Central		C
UniProtKB	P40541	IRR1	part_of	GO:0030892	mitotic cohesin complex	ECO:0005547	NAS	PMID:11983169		559292	ComplexPortal		C
UniProtKB	P40541	IRR1	part_of	GO:0030892	mitotic cohesin complex	ECO:0000314	IDA	PMID:9990856		559292	SGD		C
UniProtKB	P40541	IRR1	part_of	GO:0030893	meiotic cohesin complex	ECO:0005547	NAS	PMID:20230747		559292	ComplexPortal		C
UniProtKB	P40547	VID28	part_of	GO:0034657	GID complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000402070|SGD:S000001279	559292	GO_Central		C
UniProtKB	P40547	VID28	part_of	GO:0034657	GID complex	ECO:0000314	IDA	PMID:16872538		559292	SGD		C
UniProtKB	P40547	VID28	part_of	GO:0034657	GID complex	ECO:0000314	IDA	PMID:18508925		559292	SGD		C
UniProtKB	P40547	VID28	part_of	GO:0034657	GID complex	ECO:0000353	IPI	PMID:33905682		559292	ComplexPortal		C
UniProtKB	P40558	CFD1	part_of	GO:1904564	cytosolic [4Fe-4S] assembly scaffold complex	ECO:0000314	IDA	PMID:26195633		559292	SGD		C
UniProtKB	P40558	CFD1	part_of	GO:1904564	cytosolic [4Fe-4S] assembly scaffold complex	ECO:0000314	IDA	PMID:26195633		559292	ComplexPortal		C
UniProtKB	P40558	CFD1	part_of	GO:1990229	iron-sulfur cluster assembly complex	ECO:0000314	IDA	PMID:17401378		559292	ComplexPortal		C
UniProtKB	P40560	YIL001W	part_of	GO:0000151	ubiquitin ligase complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001974461|PomBase:SPAC13D6.04c	559292	GO_Central		C
UniProtKB	P40563	AIM21	part_of	GO:0110131	Aim21-Tda2 complex	ECO:0000353	IPI	PMID:28706108	SGD:S000000873	559292	SGD		C
UniProtKB	P40563	AIM21	part_of	GO:0110131	Aim21-Tda2 complex	ECO:0000353	IPI	PMID:29467252	SGD:S000000873	559292	SGD		C
UniProtKB	P40565	IST3	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:11884590		559292	ComplexPortal		C
UniProtKB	P40565	IST3	part_of	GO:0005681	spliceosomal complex	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	P40565	IST3	part_of	GO:0005686	U2 snRNP	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000567094|PomBase:SPBC887.05c|SGD:S000001444	559292	GO_Central		C
UniProtKB	P40565	IST3	part_of	GO:0005686	U2 snRNP	ECO:0000314	IDA	PMID:16314500		559292	SGD		C
UniProtKB	P40565	IST3	part_of	GO:0005686	U2 snRNP	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	P40565	IST3	part_of	GO:0070274	RES complex	ECO:0000314	IDA	PMID:15565172		559292	SGD		C
UniProtKB	P40565	IST3	part_of	GO:0070274	RES complex	ECO:0000353	IPI	PMID:25218446		559292	ComplexPortal		C
UniProtKB	P40565	IST3	part_of	GO:0071011	precatalytic spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000567094|UniProtKB:Q9Y388	559292	GO_Central		C
UniProtKB	P40567	MSL1	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:11884590		559292	ComplexPortal		C
UniProtKB	P40567	MSL1	part_of	GO:0005681	spliceosomal complex	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	P40567	MSL1	part_of	GO:0005686	U2 snRNP	ECO:0005547	NAS	PMID:16618970		559292	ComplexPortal		C
UniProtKB	P40567	MSL1	part_of	GO:0071004	U2-type prespliceosome	ECO:0000314	IDA	PMID:16618970		559292	SGD		C
UniProtKB	P40568	DSN1	part_of	GO:0000444	MIS12/MIND type complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001804338|SGD:S000001449|UniProtKB:Q9H410	559292	GO_Central		C
UniProtKB	P40568	DSN1	part_of	GO:0000444	MIS12/MIND type complex	ECO:0000314	IDA	PMID:14633972		559292	SGD		C
UniProtKB	P40568	DSN1	part_of	GO:0000444	MIS12/MIND type complex	ECO:0000353	IPI	PMID:20723757		559292	ComplexPortal		C
UniProtKB	P40568	DSN1	part_of	GO:0000940	outer kinetochore	ECO:0000314	IDA	PMID:32997987		559292	UniProt		C
UniProtKB	P40570	VLD1	part_of	GO:0044695	Dsc E3 ubiquitin ligase complex	ECO:0000314	IDA	PMID:29355480		559292	SGD		C
UniProtKB	P40571	RPR2	part_of	GO:0005655	nucleolar ribonuclease P complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000380878|SGD:S000001454	559292	GO_Central		C
UniProtKB	P40571	RPR2	part_of	GO:0005655	nucleolar ribonuclease P complex	ECO:0000314	IDA	PMID:19095620		559292	SGD		C
UniProtKB	P40571	RPR2	part_of	GO:0005655	nucleolar ribonuclease P complex	ECO:0000353	IPI	PMID:22167472		559292	ComplexPortal		C
UniProtKB	P40571	RPR2	part_of	GO:0005655	nucleolar ribonuclease P complex	ECO:0000314	IDA	PMID:9620854		559292	SGD		C
UniProtKB	P40573	MET28	part_of	GO:0005667	transcription regulator complex	ECO:0005547	NAS	PMID:22438580		559292	ComplexPortal		C
UniProtKB	P40573	MET28	part_of	GO:0089713	Cbf1-Met4-Met28 complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000990182|SGD:S000001456|SGD:S000005047	559292	GO_Central		C
UniProtKB	P40573	MET28	part_of	GO:0089713	Cbf1-Met4-Met28 complex	ECO:0000314	IDA	PMID:8665859		559292	SGD		C
UniProtKB	P40573	MET28	part_of	GO:0089713	Cbf1-Met4-Met28 complex	ECO:0000353	IPI	PMID:8665859		559292	ComplexPortal		C
UniProtKB	P40573	MET28	part_of	GO:0089713	Cbf1-Met4-Met28 complex	ECO:0000314	IDA	PMID:9171357		559292	SGD		C
UniProtKB	P40576	INA22	part_of	GO:1990524	INA complex	ECO:0000314	IDA	PMID:24942160		559292	SGD		C
UniProtKB	P40576	INA22	part_of	GO:1990524	INA complex	ECO:0000353	IPI	PMID:24942160	SGD:S000006020	559292	SGD		C
UniProtKB	P40576	INA22	part_of	GO:1990677	mitochondrial inner membrane assembly complex	ECO:0000353	IPI	PMID:24942160		559292	ComplexPortal		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0005547	NAS	PMID:11114178		559292	ComplexPortal		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0000353	IPI	PMID:12477395		559292	ComplexPortal		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0000314	IDA	PMID:12574115		559292	SGD		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0000314	IDA	PMID:12609981		559292	SGD		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0000353	IPI	PMID:15797379	SGD:S000004117	559292	SGD		C
UniProtKB	P40577	MND2	part_of	GO:0005680	anaphase-promoting complex	ECO:0005547	NAS	PMID:16481473		559292	ComplexPortal		C
UniProtKB	P40693	RLP7	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98073|PANTHER:PTN000897517|PomBase:SPBC18H10.12c|RGD:735169|SGD:S000003044|SGD:S000006119|UniProtKB:P18124	559292	GO_Central		C
UniProtKB	P40693	RLP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:11583614		559292	SGD		C
UniProtKB	P40693	RLP7	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:17443350		559292	SGD		C
UniProtKB	P40858	MRPL49	part_of	GO:0005762	mitochondrial large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000482432|SGD:S000003632|UniProtKB:Q57UP4|UniProtKB:Q7Z2W9	559292	GO_Central		C
UniProtKB	P40858	MRPL49	part_of	GO:0005762	mitochondrial large ribosomal subunit	ECO:0000314	IDA	PMID:12392552		559292	SGD		C
UniProtKB	P40858	MRPL49	part_of	GO:0005762	mitochondrial large ribosomal subunit	ECO:0005547	NAS	PMID:28154081		559292	ComplexPortal		C
UniProtKB	P40858	MRPL49	part_of	GO:0005762	mitochondrial large ribosomal subunit	ECO:0000314	IDA	PMID:9151978		559292	SGD		C
UniProtKB	P40955	CHS6	part_of	GO:0034044	exomer complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001278067|PomBase:SPBC31F10.16|SGD:S000001735|SGD:S000003635|SGD:S000004850|SGD:S000005825	559292	GO_Central		C
UniProtKB	P40955	CHS6	part_of	GO:0034044	exomer complex	ECO:0000314	IDA	PMID:17000877		559292	SGD		C
UniProtKB	P40955	CHS6	part_of	GO:0034044	exomer complex	ECO:0000353	IPI	PMID:17000877		559292	ComplexPortal		C
UniProtKB	P40955	CHS6	part_of	GO:0034044	exomer complex	ECO:0000314	IDA	PMID:23000721		559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000353	IPI	PMID:10704439	SGD:S000003084	559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000353	IPI	PMID:10704439	SGD:S000003550	559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000314	IDA	PMID:11726501		559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000353	IPI	PMID:11726501		559292	ComplexPortal		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000353	IPI	PMID:11726501	SGD:S000003084	559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:0033597	mitotic checkpoint complex	ECO:0000353	IPI	PMID:11726501	SGD:S000005552	559292	SGD		C
UniProtKB	P40958	MAD2	part_of	GO:1990333	mitotic checkpoint complex, CDC20-MAD2 subcomplex	ECO:0000353	IPI	PMID:15879521		559292	ComplexPortal		C
UniProtKB	P40960	PAC11	part_of	GO:0005868	cytoplasmic dynein complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0003654|PANTHER:PTN000277824|RGD:2512|SGD:S000002896|UniProtKB:Q29RQ3|UniProtKB:Q5BDC6|dictyBase:DDB_G0280849	559292	GO_Central		C
UniProtKB	P40960	PAC11	part_of	GO:0005868	cytoplasmic dynein complex	ECO:0005547	NAS	PMID:23761070		559292	ComplexPortal		C
UniProtKB	P40960	PAC11	part_of	GO:0005868	cytoplasmic dynein complex	ECO:0000250	ISS	PMID:9201714	UniProtKB:Q63100	559292	SGD		C
UniProtKB	P40960	PAC11	part_of	GO:0005868	cytoplasmic dynein complex	ECO:0000353	IPI	PMID:9658168	SGD:S000001762	559292	SGD		C
UniProtKB	P40961	PHB1	part_of	GO:0035632	mitochondrial prohibitin complex	ECO:0000353	IPI	PMID:12237468		559292	ComplexPortal		C
UniProtKB	P40963	SAS2	part_of	GO:0033255	SAS acetyltransferase complex	ECO:0000353	IPI	PMID:11731480		559292	ComplexPortal		C
UniProtKB	P40963	SAS2	part_of	GO:0033255	SAS acetyltransferase complex	ECO:0000314	IDA	PMID:12626510		559292	SGD		C
UniProtKB	P40963	SAS2	part_of	GO:0033255	SAS acetyltransferase complex	ECO:0000353	IPI	PMID:15788653	SGD:S000002589	559292	SGD		C
UniProtKB	P40963	SAS2	part_of	GO:0035267	NuA4 histone acetyltransferase complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0026080|MGI:MGI:1932051|PANTHER:PTN007449682|UniProtKB:Q92993	559292	GO_Central		C
UniProtKB	P40965	MSH4	part_of	GO:0062128	MutSgamma complex	ECO:0000353	IPI	PMID:9374523	SGD:S000002313	559292	SGD		C
UniProtKB	P40965	MSH4	part_of	GO:1990391	DNA repair complex	ECO:0000353	IPI	PMID:9374523		559292	ComplexPortal		C
UniProtKB	P40968	CDC40	part_of	GO:0000974	Prp19 complex	ECO:0000353	IPI	PMID:11884590		559292	ComplexPortal		C
UniProtKB	P40968	CDC40	part_of	GO:0005681	spliceosomal complex	ECO:0000314	IDA	PMID:9769104		559292	SGD		C
UniProtKB	P40968	CDC40	part_of	GO:0071013	catalytic step 2 spliceosome	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000457693|UniProtKB:O60508	559292	GO_Central		C
UniProtKB	P40969	CEP3	part_of	GO:0031518	CBF3 complex	ECO:0000353	IPI	PMID:15090617		559292	ComplexPortal		C
UniProtKB	P40969	CEP3	part_of	GO:0031518	CBF3 complex	ECO:0000314	IDA	PMID:1997204		559292	SGD		C
UniProtKB	P40969	CEP3	part_of	GO:0031518	CBF3 complex	ECO:0000314	IDA	PMID:8670864		559292	SGD		C
UniProtKB	P40969	CEP3	part_of	GO:0031518	CBF3 complex	ECO:0000314	IDA	PMID:8706132		559292	SGD		C
UniProtKB	P40970	LCB2	part_of	GO:0017059	serine palmitoyltransferase complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000343811|SGD:S000002469|UniProtKB:O15270|UniProtKB:Q9NUV7	559292	GO_Central		C
UniProtKB	P40970	LCB2	part_of	GO:0017059	serine palmitoyltransferase complex	ECO:0000314	IDA	PMID:20182505		559292	UniProt		C
UniProtKB	P40970	LCB2	part_of	GO:0017059	serine palmitoyltransferase complex	ECO:0000314	IDA	PMID:20182505		559292	SGD		C
UniProtKB	P40970	LCB2	part_of	GO:0017059	serine palmitoyltransferase complex	ECO:0000353	IPI	PMID:20182505		559292	ComplexPortal		C
UniProtKB	P40985	HUL4	part_of	GO:0031499	TRAMP complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1678	559292	ComplexPortal		C
UniProtKB	P40985	HUL4	part_of	GO:0031499	TRAMP complex	ECO:0000314	IDA	PMID:15828860		559292	SGD		C
UniProtKB	P40985	HUL4	part_of	GO:0031499	TRAMP complex	ECO:0000353	IPI	PMID:15828860		559292	ComplexPortal		C
UniProtKB	P40989	GSC2	part_of	GO:0000148	1,3-beta-D-glucan synthase complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1812	559292	ComplexPortal		C
UniProtKB	P40989	GSC2	part_of	GO:0000148	1,3-beta-D-glucan synthase complex	ECO:0000314	IDA	PMID:7983071		559292	SGD		C
UniProtKB	P40991	NOP2	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0007005	HDA	PMID:17443350		559292	SGD		C
UniProtKB	P40991	NOP2	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:22735702		559292	SGD		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001586581|SGD:S000003562|UniProtKB:Q53T94	559292	GO_Central		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000314	IDA	PMID:21921198		559292	UniProt		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000353	IPI	PMID:25132180		559292	ComplexPortal		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000314	IDA	PMID:7958901		559292	SGD		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000314	IDA	PMID:8702872		559292	SGD		C
UniProtKB	P40992	RRN7	part_of	GO:0070860	RNA polymerase I core factor complex	ECO:0000314	IDA	PMID:8887672		559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:11880623	SGD:S000000371	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:11880623	SGD:S000000461	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:11880623	SGD:S000001104	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:11880623	SGD:S000003262	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:11880623	SGD:S000005165	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:17881380	SGD:S000000031	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:17881380	SGD:S000000371	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:17881380	SGD:S000000461	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:17881380	SGD:S000001104	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:17881380	SGD:S000004135	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:20075859		559292	ComplexPortal		C
UniProtKB	P40993	SNM1	part_of	GO:0000172	ribonuclease MRP complex	ECO:0000353	IPI	PMID:7958920	SGD:S000007436	559292	SGD		C
UniProtKB	P40993	SNM1	part_of	GO:0005655	nucleolar ribonuclease P complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000380878|SGD:S000001454	559292	GO_Central		C
UniProtKB	P41056	RPL33B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1928894|PANTHER:PTN000096770|PomBase:SPBC1921.01c|RGD:628793|SGD:S000005760|SGD:S000006064|UniProtKB:P18077	559292	GO_Central		C
UniProtKB	P41056	RPL33B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P41057	RPS29A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261599|MGI:MGI:107681|PANTHER:PTN000244187|PomBase:SPBC1685.09|RGD:3596|SGD:S000002219|SGD:S000004380|UniProtKB:P62273|UniProtKB:Q6QAP6	559292	GO_Central		C
UniProtKB	P41057	RPS29A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P41057	RPS29A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P41058	RPS29B	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261599|MGI:MGI:107681|PANTHER:PTN000244187|PomBase:SPBC1685.09|RGD:3596|SGD:S000002219|SGD:S000004380|UniProtKB:P62273|UniProtKB:Q6QAP6	559292	GO_Central		C
UniProtKB	P41058	RPS29B	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P41058	RPS29B	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P41318	LST8	part_of	GO:0031931	TORC1 complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1929514|PANTHER:PTN000457085|PomBase:SPBC21B10.05c|SGD:S000004951|UniProtKB:Q9BVC4	559292	GO_Central		C
UniProtKB	P41318	LST8	part_of	GO:0031931	TORC1 complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1715	559292	ComplexPortal		C
UniProtKB	P41318	LST8	part_of	GO:0031931	TORC1 complex	ECO:0000353	IPI	PMID:12408816	SGD:S000001686,SGD:S000003827	559292	SGD		C
UniProtKB	P41318	LST8	part_of	GO:0031931	TORC1 complex	ECO:0000353	IPI	PMID:14736892		559292	ComplexPortal		C
UniProtKB	P41318	LST8	part_of	GO:0031932	TORC2 complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0264691|PANTHER:PTN000457085|PomBase:SPBC21B10.05c|SGD:S000004951|UniProtKB:Q9BVC4|dictyBase:DDB_G0292592	559292	GO_Central		C
UniProtKB	P41318	LST8	part_of	GO:0031932	TORC2 complex	ECO:0000353	IPI	PMID:12408816	SGD:S000000895,SGD:S000001229,SGD:S000001686,SGD:S000004672,SGD:S000005438	559292	SGD		C
UniProtKB	P41318	LST8	part_of	GO:0031932	TORC2 complex	ECO:0000353	IPI	PMID:14736892		559292	ComplexPortal		C
UniProtKB	P41318	LST8	part_of	GO:0031932	TORC2 complex	ECO:0000314	IDA	PMID:29170376		559292	UniProt		C
UniProtKB	P41543	OST1	part_of	GO:0008250	oligosaccharyltransferase complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98084|PANTHER:PTN000471615|SGD:S000003539|UniProtKB:E2RQ08|UniProtKB:P04843	559292	GO_Central		C
UniProtKB	P41543	OST1	part_of	GO:0008250	oligosaccharyltransferase complex	ECO:0000314	IDA	PMID:10358084		559292	SGD		C
UniProtKB	P41543	OST1	part_of	GO:0008250	oligosaccharyltransferase complex	ECO:0000353	IPI	PMID:16754853		559292	ComplexPortal		C
UniProtKB	P41543	OST1	part_of	GO:0008250	oligosaccharyltransferase complex	ECO:0000353	IPI	PMID:9405463	SGD:S000005611	559292	SGD		C
UniProtKB	P41695	BUB1	part_of	GO:0000940	outer kinetochore	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O43683	559292	UniProt		C
